Pre-scan folder lookup dari '03_photos_export'...
  743 unique identifiers, 819 folder.
  [OK] BTP JAK\WESEL\W13 MSG_06-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W13 MSG_21-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W13 MSG_06-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W13 MSG_21-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W21 CLT_05-01/date.txt -> Jumat, Jan 03 2025 (filename)
  [OK] BTP JAK\WESEL\W21 CLT_17-01/date.txt -> Jumat, Jan 03 2025 (filename)
  [OK] BTP JAK\WESEL\W21 CLT_05-01/date.txt -> Jumat, Jan 17 2025 (filename)
  [OK] BTP JAK\WESEL\W21 CLT_17-01/date.txt -> Jumat, Jan 17 2025 (filename)
  [OK] BTP JAK\WESEL\W21 MSG_06-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W21 MSG_21-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W21 MSG_06-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W21 MSG_21-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W21A BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21A BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21A BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W21A BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W21B1 BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21B1 BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21B1 BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W21B1 BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W21B2 BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21B2 BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W21B2 BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W21B2 BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W23 CLT_05-01/date.txt -> Jumat, Jan 03 2025 (filename)
  [OK] BTP JAK\WESEL\W23 CLT_17-01/date.txt -> Jumat, Jan 03 2025 (filename)
  [OK] BTP JAK\WESEL\W23 CLT_05-01/date.txt -> Jumat, Jan 17 2025 (filename)
  [OK] BTP JAK\WESEL\W23 CLT_17-01/date.txt -> Jumat, Jan 17 2025 (filename)
  [OK] BTP JAK\WESEL\W23 MSG_06-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W23 MSG_21-01/date.txt -> Minggu, Jan 05 2025 (filename)
  [OK] BTP JAK\WESEL\W23 MSG_06-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W23 MSG_21-01/date.txt -> Jumat, Jan 24 2025 (filename)
  [OK] BTP JAK\WESEL\W23A BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W23A BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W23A BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W23A BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W23B BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W23B BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W23B BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W23B BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W25 BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W25 BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W27A BOP_04-01/date.txt -> Sabtu, Jan 04 2025 (filename)
  [OK] BTP JAK\WESEL\W27A BOP_18-01/date.txt -> Sabtu, Jan 04 2025 (filename)
  [OK] BTP JAK\WESEL\W27A BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W27A BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W27B BOP_04-01/date.txt -> Sabtu, Jan 04 2025 (filename)
  [OK] BTP JAK\WESEL\W27B BOP_18-01/date.txt -> Sabtu, Jan 04 2025 (filename)
  [OK] BTP JAK\WESEL\W27B BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W27B BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W31A BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31A BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31A BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31A BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31B BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31B BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31B BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31B BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31D BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31D BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31D BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31D BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31E BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31E BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W31E BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W31E BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W41 BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W41 BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W41 BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W41 BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W43 BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W43 BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W43 BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W43 BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W47A BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W47A BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W47C BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W47C BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W47D BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W47D BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W51A1 BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W51A1 BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W51A1 BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W51A1 BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W51A2 BOO_02-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W51A2 BOO_15-01/date.txt -> Rabu, Jan 01 2025 (filename)
  [OK] BTP JAK\WESEL\W51A2 BOO_02-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W51A2 BOO_15-01/date.txt -> Rabu, Jan 15 2025 (filename)
  [OK] BTP JAK\WESEL\W61A1 BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W61A1 BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W61A1 BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W61A1 BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W61A2 BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W61A2 BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W61A2 BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W61A2 BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W67 BOP_04-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W67 BOP_18-01/date.txt -> Sabtu, Jan 18 2025 (filename)
  [OK] BTP JAK\WESEL\W81 BOO_03-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W81 BOO_16-01/date.txt -> Kamis, Jan 02 2025 (filename)
  [OK] BTP JAK\WESEL\W81 BOO_03-01/date.txt -> Kamis, Jan 16 2025 (filename)
  [OK] BTP JAK\WESEL\W81 BOO_16-01/date.txt -> Kamis, Jan 16 2025 (filename)

Selesai: 323 date.txt ditulis, 23 dilewati, 0 pakai pdfplumber fallback.
